drone_id,drone_location,time,date,violation_code,violation_message,image_id,image_file
516,529 Buell Lane,9:16,03/04/2019,,,,
517,6 Forest Parkway,23:18,25/02/2019,,,,
518,8 Amoth Pass,11:10,28/03/2016,,,,
519,57844 Milwaukee Point,15:05,28/12/2019,,,,
520,677 Crownhardt Crossing,16:01,14/07/2015,,,,
521,23876 Coleman Parkway,1:09,05/12/2016,,,,
522,169 2nd Road,8:43,15/07/2015,,,,
523,4364 Springview Alley,16:29,30/10/2018,,,,
524,187 Springs Junction,15:02,26/02/2015,,,,
525,3 Hanson Terrace,14:37,16/10/2018,PRK,bad_parking,0.0,http://dummyimage.com/237x125.jpg/ff4444/ffffff
526,47905 Debs Junction,22:06,13/02/2018,,,,
527,329 2nd Terrace,20:04,03/11/2019,,,,
528,73106 Golf Drive,19:54,07/04/2019,,,,
529,83473 Muir Plaza,14:12,08/08/2019,,,,
530,82 Lerdahl Park,21:02,31/08/2017,,,,
531,8 Springview Circle,20:37,28/01/2019,,,,
532,2656 Coleman Road,1:16,12/08/2018,BRK,broken_component,0.0,http://dummyimage.com/106x208.jpg/ff4444/ffffff
533,91536 La Follette Court,5:28,24/12/2015,,,,
534,34356 Judy Point,8:40,04/03/2015,,,,
535,26415 Hovde Park,10:20,18/09/2019,,,,
536,4 Crest Line Drive,12:57,10/12/2015,BRK,broken_component,1.0,http://dummyimage.com/210x163.jpg/ff4444/ffffff
537,6 Corry Trail,20:19,20/08/2018,,,,
538,75 Debs Drive,14:53,21/12/2019,PRK,bad_parking,1.0,http://dummyimage.com/192x215.jpg/ff4444/ffffff
539,64941 Claremont Plaza,12:19,21/05/2018,,,,
540,51 Holmberg Pass,22:18,04/09/2015,,,,
541,5052 Haas Trail,16:07,19/03/2019,,,,
542,45534 Messerschmidt Center,8:32,15/11/2017,PRK,bad_parking,0.0,http://dummyimage.com/140x202.jpg/5fa2dd/ffffff
543,7 Sauthoff Point,2:00,24/10/2019,,,,
544,4 Badeau Way,11:38,25/02/2017,,,,
545,539 Macpherson Alley,3:13,13/04/2019,BRK,broken_component,1.0,http://dummyimage.com/111x159.jpg/dddddd/000000
546,09 Springview Hill,15:33,04/02/2019,BRK,broken_component,1.0,http://dummyimage.com/247x119.jpg/cc0000/ffffff
547,83 Nancy Hill,13:27,12/08/2015,,,,
548,10 Novick Terrace,6:40,25/12/2019,,,,
549,03 Morrow Park,20:46,15/10/2016,,,,
550,07957 Pankratz Way,14:42,18/03/2017,,,,
551,6587 Heath Hill,23:46,06/12/2019,,,,
552,16464 Straubel Junction,2:02,27/05/2019,,,,
553,8114 Walton Pass,15:57,16/05/2015,,,,
554,4534 Atwood Street,13:31,10/02/2019,BRK,broken_component,0.0,http://dummyimage.com/147x160.jpg/dddddd/000000
555,8769 Golf View Pass,5:03,06/01/2018,BRK,broken_component,0.0,http://dummyimage.com/155x108.jpg/cc0000/ffffff
556,3 Blackbird Lane,4:51,14/05/2015,BRK,broken_component,0.0,http://dummyimage.com/140x150.jpg/5fa2dd/ffffff
557,0 Sherman Court,8:57,13/02/2020,,,,
558,849 Brickson Park Court,13:44,01/09/2016,,,,
559,4 Comanche Street,13:21,01/10/2018,,,,
560,05447 Colorado Hill,0:47,16/01/2019,,,,
561,9799 American Parkway,19:06,07/05/2016,,,,
562,327 Susan Street,3:23,11/01/2016,,,,
563,50 Schurz Lane,10:39,21/03/2017,UKN,unknown,1.0,http://dummyimage.com/101x117.jpg/ff4444/ffffff
564,74173 Larry Pass,16:47,28/09/2017,,,,
565,75834 Del Sol Crossing,1:28,17/02/2020,,,,
566,575 Nelson Terrace,3:16,03/12/2017,,,,
567,67284 Grasskamp Point,16:44,10/03/2018,,,,
568,6 Golden Leaf Road,12:26,27/04/2015,,,,
569,91293 Maple Wood Point,15:45,28/05/2018,,,,
570,10 Forest Dale Way,5:38,01/01/2016,,,,
571,933 Eggendart Trail,6:48,11/07/2015,PRK,bad_parking,0.0,http://dummyimage.com/197x219.jpg/dddddd/000000
572,1743 Barnett Drive,4:38,28/01/2018,,,,
573,520 Florence Lane,14:30,14/01/2018,UKN,unknown,0.0,http://dummyimage.com/204x102.jpg/5fa2dd/ffffff
574,53 Maple Park,4:17,10/03/2020,,,,
575,422 1st Place,0:27,02/10/2018,,,,
576,3 Oak Pass,23:50,31/03/2018,,,,
577,7 Packers Pass,1:28,18/02/2020,,,,
578,62524 Nova Park,6:42,22/04/2020,UKN,unknown,0.0,http://dummyimage.com/243x100.jpg/cc0000/ffffff
579,5531 Sutherland Crossing,18:01,28/11/2019,,,,
580,7071 Fuller Lane,22:27,27/03/2018,,,,
581,86 Hanover Alley,20:58,06/04/2020,,,,
582,4175 Dexter Junction,6:10,12/05/2017,,,,
583,3 Oneill Park,9:07,20/04/2015,BRK,broken_component,1.0,http://dummyimage.com/159x116.jpg/cc0000/ffffff
584,941 Randy Trail,8:34,20/02/2015,BRK,broken_component,0.0,http://dummyimage.com/170x126.jpg/5fa2dd/ffffff
585,5923 Brickson Park Terrace,23:21,10/08/2018,PRK,bad_parking,1.0,http://dummyimage.com/233x109.jpg/cc0000/ffffff
586,79140 Sycamore Street,5:55,23/07/2019,,,,
587,6264 Jenifer Trail,14:08,15/05/2015,,,,
588,0774 Acker Lane,18:13,26/06/2015,,,,
589,684 Morningstar Park,10:11,24/02/2019,,,,
590,869 Melody Lane,1:00,18/12/2015,,,,
591,31 North Avenue,16:16,24/02/2018,,,,
592,790 Division Plaza,3:01,01/07/2015,,,,
593,58 Warrior Parkway,9:10,10/05/2016,,,,
594,2 East Court,2:23,25/08/2018,PRK,bad_parking,0.0,http://dummyimage.com/147x232.jpg/cc0000/ffffff
595,6309 Clyde Gallagher Park,1:27,22/08/2015,,,,
596,019 Norway Maple Hill,16:50,17/12/2016,,,,
597,49 Hayes Avenue,12:32,15/10/2015,BRK,broken_component,1.0,http://dummyimage.com/105x205.jpg/cc0000/ffffff
598,2036 David Circle,23:49,12/10/2017,,,,
599,6 Elka Crossing,16:22,15/04/2017,PRK,bad_parking,1.0,http://dummyimage.com/114x113.jpg/cc0000/ffffff
600,61790 Algoma Avenue,2:39,15/02/2020,,,,
601,424 Rusk Road,15:20,22/01/2015,,,,
602,82 Carioca Point,2:40,29/01/2020,BRK,broken_component,1.0,http://dummyimage.com/184x209.jpg/cc0000/ffffff
603,3 Morrow Avenue,7:53,25/07/2018,,,,
604,5369 Manitowish Place,23:34,13/03/2016,,,,
605,16 Towne Trail,22:54,09/06/2016,,,,
606,6 Independence Street,14:15,22/05/2016,,,,
607,845 Raven Hill,21:29,23/08/2015,PRK,bad_parking,1.0,http://dummyimage.com/173x216.jpg/ff4444/ffffff
608,869 Loeprich Avenue,23:25,07/09/2019,,,,
609,67499 Sutteridge Terrace,23:34,12/06/2018,,,,
610,8 Monterey Plaza,9:13,24/09/2019,PRK,bad_parking,0.0,http://dummyimage.com/142x170.jpg/cc0000/ffffff
611,5632 Hayes Alley,21:57,23/04/2016,,,,
612,37 Ridgeview Center,9:35,03/08/2019,BRK,broken_component,0.0,http://dummyimage.com/114x203.jpg/ff4444/ffffff
613,72 Reindahl Plaza,12:02,15/02/2018,UKN,unknown,1.0,http://dummyimage.com/232x156.jpg/5fa2dd/ffffff
614,444 Hoepker Drive,14:15,27/06/2017,BRK,broken_component,0.0,http://dummyimage.com/211x183.jpg/5fa2dd/ffffff
615,4 Amoth Alley,9:26,21/05/2016,,,,
616,831 Thompson Circle,12:50,14/09/2016,,,,
617,60450 Del Sol Lane,1:21,06/01/2018,BRK,broken_component,0.0,http://dummyimage.com/249x122.jpg/ff4444/ffffff
618,58332 Daystar Crossing,3:21,25/04/2017,,,,
619,408 Dryden Crossing,23:56,10/01/2018,,,,
620,17062 Hintze Junction,13:24,16/12/2015,,,,
621,110 Farragut Trail,2:05,04/11/2018,,,,
622,2 Farmco Way,20:08,30/06/2019,,,,
623,318 Red Cloud Crossing,17:44,17/03/2016,,,,
624,58881 Weeping Birch Road,1:03,29/08/2017,,,,
625,51 Brown Street,22:54,01/02/2018,PRK,bad_parking,0.0,http://dummyimage.com/137x129.jpg/dddddd/000000
626,0 Continental Lane,2:19,17/03/2015,,,,
627,8435 Birchwood Plaza,9:11,21/10/2017,,,,
628,95683 Crest Line Center,18:31,20/12/2018,,,,
629,98 Annamark Place,23:01,21/02/2020,,,,
630,31014 Elmside Trail,20:15,24/04/2020,,,,
631,45 Farmco Place,3:22,13/02/2015,,,,
632,41789 Valley Edge Terrace,21:18,28/05/2016,,,,
633,1787 Summerview Alley,13:46,24/10/2016,,,,
634,8 Arrowood Park,7:08,17/04/2018,,,,
635,3 Derek Drive,21:30,19/11/2017,,,,
636,63 Raven Terrace,1:14,19/01/2020,,,,
637,628 Elmside Circle,22:52,06/11/2015,,,,
638,61614 Dorton Center,3:12,25/07/2016,,,,
639,8404 Hudson Point,9:01,07/03/2017,BRK,broken_component,1.0,http://dummyimage.com/167x208.jpg/5fa2dd/ffffff
640,3990 Pennsylvania Point,10:50,25/02/2018,,,,
641,8 Grim Center,3:09,05/10/2018,,,,
642,4185 Mifflin Road,1:06,14/02/2016,,,,
643,4 Jay Center,6:03,16/08/2018,,,,
644,19 Bunting Lane,15:04,13/09/2018,,,,
645,42 Shoshone Avenue,16:30,11/03/2017,,,,
646,737 Ramsey Plaza,17:13,10/04/2016,,,,
647,592 Ramsey Alley,13:51,15/04/2019,,,,
648,77 Darwin Lane,18:13,08/06/2015,,,,
649,0 Westport Road,17:49,15/08/2018,,,,
650,72 Vidon Place,12:40,31/12/2017,PRK,bad_parking,1.0,http://dummyimage.com/146x160.jpg/cc0000/ffffff
651,5 Upham Terrace,17:42,12/01/2019,,,,
652,1 Annamark Crossing,10:51,27/10/2015,,,,
653,2247 Maywood Court,2:30,04/07/2018,,,,
654,943 Mosinee Terrace,21:50,23/07/2017,,,,
655,51 Cardinal Road,9:10,08/03/2016,,,,
656,61983 Union Court,13:35,07/01/2018,,,,
657,26 Ludington Road,21:08,19/05/2015,,,,
658,57 Manufacturers Lane,3:33,26/01/2016,BRK,broken_component,1.0,http://dummyimage.com/105x242.jpg/5fa2dd/ffffff
659,7 Anderson Plaza,8:38,31/12/2015,PRK,bad_parking,1.0,http://dummyimage.com/118x102.jpg/ff4444/ffffff
660,3 Stang Pass,14:43,11/08/2016,,,,
661,2562 Summer Ridge Center,13:09,24/07/2018,,,,
662,19 Esch Avenue,12:27,28/10/2016,,,,
663,46906 Toban Parkway,20:29,09/09/2018,,,,
664,75864 Victoria Terrace,16:13,02/05/2017,,,,
665,1436 Myrtle Alley,20:33,28/03/2015,PRK,bad_parking,0.0,http://dummyimage.com/171x203.jpg/dddddd/000000
666,9 Eliot Place,12:27,03/10/2019,PRK,bad_parking,1.0,http://dummyimage.com/134x115.jpg/ff4444/ffffff
667,19 Heath Pass,15:05,27/09/2017,BRK,broken_component,0.0,http://dummyimage.com/231x173.jpg/ff4444/ffffff
668,8 Sunnyside Place,1:54,07/11/2017,BRK,broken_component,0.0,http://dummyimage.com/145x116.jpg/ff4444/ffffff
669,57 Norway Maple Road,12:00,15/05/2017,,,,
670,6211 Scoville Road,9:54,26/04/2019,,,,
671,6105 Sloan Pass,14:50,10/05/2015,,,,
672,09021 Homewood Pass,21:24,11/02/2016,,,,
673,0495 Mayfield Pass,14:43,30/08/2019,BRK,broken_component,1.0,http://dummyimage.com/120x217.jpg/ff4444/ffffff
674,0 Anniversary Court,10:00,22/02/2019,,,,
675,599 Bellgrove Way,7:28,18/06/2018,,,,
676,11 Dovetail Parkway,0:26,26/09/2017,,,,
677,15637 Debs Lane,20:34,20/05/2018,,,,
678,48 Darwin Place,19:25,03/11/2016,BRK,broken_component,0.0,http://dummyimage.com/241x146.jpg/ff4444/ffffff
679,422 Tennyson Court,10:25,04/06/2015,,,,
680,2062 Lake View Junction,8:59,05/08/2018,,,,
681,935 Kensington Street,19:24,10/07/2018,BRK,broken_component,0.0,http://dummyimage.com/134x207.jpg/ff4444/ffffff
682,3 Michigan Trail,15:18,23/10/2019,PRK,bad_parking,0.0,http://dummyimage.com/101x227.jpg/5fa2dd/ffffff
683,55052 Lyons Avenue,7:03,18/08/2016,,,,
684,08 Fallview Junction,11:24,18/04/2015,BRK,broken_component,0.0,http://dummyimage.com/209x148.jpg/dddddd/000000
685,5 Knutson Hill,5:46,22/11/2016,,,,
686,111 Crowley Plaza,14:28,18/03/2020,,,,
687,9 Carioca Place,19:31,24/07/2015,,,,
688,66 Merchant Crossing,3:43,28/03/2017,,,,
689,802 Thierer Avenue,2:59,07/10/2018,,,,
690,352 Carberry Road,10:17,24/08/2017,,,,
691,7 Tomscot Center,11:59,26/08/2018,,,,
692,937 Luster Place,18:05,11/04/2018,PRK,bad_parking,0.0,http://dummyimage.com/144x131.jpg/5fa2dd/ffffff
693,74 Sunbrook Way,5:49,14/03/2020,,,,
694,2623 Prentice Pass,23:03,10/05/2017,,,,
695,56679 Morrow Trail,1:09,20/01/2015,,,,
696,68423 Hallows Avenue,10:46,07/07/2015,,,,
697,396 Butternut Circle,18:37,04/03/2017,PRK,bad_parking,1.0,http://dummyimage.com/135x126.jpg/ff4444/ffffff
698,7 Quincy Hill,13:09,04/06/2018,BRK,broken_component,0.0,http://dummyimage.com/106x141.jpg/cc0000/ffffff
699,0 Jay Road,20:19,13/06/2019,,,,
700,22 Memorial Park,9:41,03/05/2016,,,,
701,1759 Rowland Drive,20:49,29/03/2016,,,,
702,20 Raven Alley,22:11,09/06/2018,BRK,broken_component,0.0,http://dummyimage.com/124x188.jpg/5fa2dd/ffffff
703,3399 Portage Junction,5:22,24/09/2017,,,,
704,748 Leroy Hill,5:36,11/08/2018,,,,
705,72890 Bluestem Circle,12:47,15/04/2015,BRK,broken_component,0.0,http://dummyimage.com/102x213.jpg/dddddd/000000
706,272 Brickson Park Drive,16:14,01/10/2015,,,,
707,90863 Twin Pines Plaza,8:36,11/09/2015,PRK,bad_parking,1.0,http://dummyimage.com/193x150.jpg/ff4444/ffffff
708,76 Transport Street,15:16,24/06/2019,,,,
709,39014 Derek Hill,7:27,05/04/2015,,,,
710,0 Bartillon Lane,20:41,09/01/2015,,,,
711,82648 Nova Park,7:27,08/05/2019,BRK,broken_component,0.0,http://dummyimage.com/241x187.jpg/cc0000/ffffff
712,066 Lerdahl Road,18:41,23/09/2016,,,,
713,94 Pankratz Terrace,18:18,12/09/2019,,,,
714,3114 East Plaza,9:38,10/02/2018,,,,
715,7 Holy Cross Center,6:33,14/02/2016,PRK,bad_parking,0.0,http://dummyimage.com/131x197.jpg/5fa2dd/ffffff
716,39 Duke Way,13:23,06/10/2016,PRK,bad_parking,0.0,http://dummyimage.com/245x235.jpg/5fa2dd/ffffff
717,736 Butterfield Way,16:10,05/08/2016,BRK,broken_component,0.0,http://dummyimage.com/216x105.jpg/cc0000/ffffff
718,44436 Eggendart Road,16:30,25/06/2015,,,,
719,8713 Mcguire Alley,19:47,19/01/2020,,,,
720,06866 Buena Vista Alley,4:12,06/10/2018,BRK,broken_component,1.0,http://dummyimage.com/114x152.jpg/5fa2dd/ffffff
721,5944 Maywood Hill,6:10,03/06/2016,,,,
722,52 Brickson Park Parkway,2:30,22/01/2018,,,,
723,295 Randy Hill,4:28,27/03/2017,,,,
724,8059 Bashford Plaza,21:46,05/08/2016,,,,
725,8145 Southridge Court,4:55,21/06/2016,PRK,bad_parking,1.0,http://dummyimage.com/213x231.jpg/5fa2dd/ffffff
726,6002 Vera Circle,10:38,02/11/2016,,,,
727,8 Bobwhite Center,21:40,22/05/2015,,,,
728,0926 Novick Court,5:31,09/05/2016,,,,
729,38 Moulton Way,12:20,15/05/2019,,,,
730,7732 Lakewood Gardens Avenue,2:41,09/03/2016,,,,
731,8324 Pepper Wood Street,2:18,30/08/2015,,,,
732,3 Macpherson Junction,5:11,07/11/2015,,,,
733,68655 Ridgeview Street,20:52,10/01/2018,,,,
734,31 Atwood Plaza,16:18,01/06/2017,,,,
735,5 Northview Alley,6:07,02/03/2016,,,,
736,9 Fremont Place,5:35,29/03/2019,,,,
737,58028 Kingsford Park,8:14,20/08/2015,PRK,bad_parking,0.0,http://dummyimage.com/199x157.jpg/cc0000/ffffff
738,762 Longview Lane,4:22,05/02/2018,,,,
739,19817 Golf View Plaza,1:46,16/06/2017,,,,
740,2 Vernon Place,8:26,17/01/2017,UKN,unknown,0.0,http://dummyimage.com/117x123.jpg/cc0000/ffffff
741,69 Red Cloud Point,6:03,29/09/2018,BRK,broken_component,0.0,http://dummyimage.com/226x104.jpg/cc0000/ffffff
742,18 Warner Pass,10:59,17/04/2017,,,,
743,99 Stoughton Crossing,14:31,04/03/2017,,,,
744,880 Paget Way,19:07,06/06/2015,,,,
745,04077 Forest Parkway,9:24,08/08/2015,,,,
746,62 Monterey Plaza,8:30,06/07/2016,PRK,bad_parking,0.0,http://dummyimage.com/245x124.jpg/5fa2dd/ffffff
747,8520 Bunting Court,16:31,02/06/2015,,,,
748,0527 Sunfield Center,4:04,23/03/2015,,,,
749,079 Dakota Parkway,7:17,27/06/2015,,,,
750,79368 Holy Cross Street,12:03,25/09/2019,,,,
751,4 Little Fleur Hill,16:04,01/02/2018,,,,
752,6841 Ryan Point,12:30,03/10/2018,,,,
753,97658 Parkside Center,10:48,07/11/2017,PRK,bad_parking,0.0,http://dummyimage.com/159x111.jpg/cc0000/ffffff
754,79 Thompson Road,13:00,11/01/2016,,,,
755,494 Sunfield Plaza,7:49,27/06/2017,,,,
756,8 Oakridge Way,22:29,17/12/2015,BRK,broken_component,0.0,http://dummyimage.com/244x122.jpg/cc0000/ffffff
757,325 Namekagon Road,4:39,10/03/2020,,,,
758,25584 Butterfield Place,1:56,29/05/2015,,,,
759,8 Stuart Terrace,9:09,03/12/2019,BRK,broken_component,0.0,http://dummyimage.com/116x237.jpg/dddddd/000000
760,6 Bunker Hill Alley,12:17,18/03/2020,,,,
761,3 Park Meadow Road,5:46,16/06/2019,,,,
762,9199 Main Junction,8:29,14/06/2016,,,,
763,85 Westridge Trail,2:08,20/12/2017,UKN,unknown,0.0,http://dummyimage.com/193x200.jpg/dddddd/000000
764,56 Pankratz Junction,13:44,06/08/2017,,,,
765,311 Main Parkway,16:14,19/02/2016,,,,
766,58364 Loeprich Lane,17:07,18/03/2019,,,,
767,4 Pine View Court,11:27,21/09/2019,,,,
768,935 Basil Way,3:06,25/01/2017,,,,
769,6074 Mariners Cove Plaza,4:15,19/08/2017,,,,
770,00700 Hansons Point,12:33,28/04/2020,,,,
771,4 High Crossing Place,4:16,07/12/2015,,,,
772,39269 Armistice Street,15:09,11/10/2017,,,,
773,3259 Vernon Plaza,0:59,19/01/2016,,,,
774,5 Ludington Terrace,7:26,11/03/2015,,,,
775,69 Hollow Ridge Pass,16:16,07/08/2017,,,,
776,227 Fairfield Terrace,17:52,29/12/2016,,,,
777,7287 Pennsylvania Pass,15:40,07/01/2018,,,,
778,7 Carey Pass,20:48,20/07/2017,PRK,bad_parking,1.0,http://dummyimage.com/113x130.jpg/dddddd/000000
779,92727 Homewood Way,4:23,27/12/2015,UKN,unknown,1.0,http://dummyimage.com/189x122.jpg/dddddd/000000
780,855 Onsgard Terrace,22:16,08/10/2016,,,,
781,36 Derek Way,22:30,20/09/2015,,,,
782,05256 Forest Run Way,16:22,18/11/2016,PRK,bad_parking,0.0,http://dummyimage.com/181x117.jpg/dddddd/000000
783,9782 West Court,13:58,20/02/2016,,,,
784,997 Eagan Road,15:23,03/06/2019,,,,
785,0288 Dawn Hill,3:26,01/03/2020,PRK,bad_parking,1.0,http://dummyimage.com/131x114.jpg/dddddd/000000
786,328 Utah Plaza,10:40,10/07/2015,,,,
787,5024 Golf View Trail,22:55,27/03/2018,,,,
788,57 Fairfield Terrace,9:34,10/10/2016,,,,
789,8 Jenna Road,15:21,07/05/2017,,,,
790,1139 Karstens Way,19:49,23/05/2019,,,,
791,65 Anderson Crossing,17:18,04/09/2016,,,,
792,9 Summerview Park,22:44,27/01/2015,,,,
793,9 Thackeray Center,17:11,11/01/2020,,,,
794,7 High Crossing Parkway,6:06,21/11/2017,,,,
795,7039 Welch Road,6:33,16/02/2016,BRK,broken_component,0.0,http://dummyimage.com/193x211.jpg/dddddd/000000
796,9 Kenwood Trail,11:39,31/12/2019,PRK,bad_parking,1.0,http://dummyimage.com/205x128.jpg/ff4444/ffffff
797,4 Eliot Street,0:19,29/05/2016,,,,
798,9 Nevada Point,20:40,26/04/2018,PRK,bad_parking,0.0,http://dummyimage.com/190x105.jpg/5fa2dd/ffffff
799,9278 Utah Drive,23:38,05/03/2016,,,,
800,30859 Spohn Terrace,21:00,11/08/2018,PRK,bad_parking,0.0,http://dummyimage.com/146x155.jpg/ff4444/ffffff
801,5 Elmside Court,0:51,08/08/2015,,,,
802,714 Nobel Alley,9:38,17/07/2017,,,,
803,625 Glacier Hill Trail,19:18,18/02/2015,,,,
804,1 Randy Pass,4:13,02/02/2019,,,,
805,9896 Grasskamp Alley,9:20,25/02/2020,,,,
806,8896 Crowley Court,22:55,13/01/2018,,,,
807,51 Golden Leaf Alley,10:55,22/08/2015,,,,
808,5 Victoria Hill,18:14,22/09/2019,,,,
809,68 Nancy Plaza,4:32,17/09/2015,,,,
810,8179 Victoria Place,13:09,05/11/2018,,,,
811,21 Thompson Junction,13:46,21/08/2015,,,,
812,671 Golden Leaf Drive,2:51,01/05/2018,,,,
813,25808 Surrey Lane,9:25,29/02/2020,,,,
814,30 Lindbergh Road,10:06,11/01/2017,,,,
815,6482 Kropf Court,1:13,07/04/2020,,,,
816,163 Loeprich Crossing,14:42,04/10/2015,,,,
817,168 Elmside Junction,5:27,26/01/2017,PRK,bad_parking,0.0,http://dummyimage.com/114x239.jpg/5fa2dd/ffffff
818,3749 Michigan Pass,11:54,18/04/2020,,,,
819,0071 Algoma Pass,15:08,10/11/2019,PRK,bad_parking,1.0,http://dummyimage.com/101x154.jpg/cc0000/ffffff
820,9165 Brentwood Circle,19:52,04/08/2018,,,,
821,497 Cody Pass,2:45,12/12/2015,BRK,broken_component,1.0,http://dummyimage.com/192x185.jpg/ff4444/ffffff
822,60 Basil Road,12:08,28/04/2019,,,,
823,26437 Dahle Road,20:05,12/03/2018,PRK,bad_parking,0.0,http://dummyimage.com/191x173.jpg/ff4444/ffffff
824,25 Shoshone Way,13:33,15/07/2018,,,,
825,6165 Parkside Way,19:29,28/11/2017,,,,
826,587 Blaine Crossing,5:37,07/01/2017,,,,
827,2 Sloan Hill,13:43,09/08/2017,,,,
828,57944 Mccormick Terrace,6:27,04/03/2017,,,,
829,48 Warner Road,2:46,09/08/2017,,,,
830,22 Dovetail Junction,0:36,08/07/2015,,,,
831,8 Dorton Avenue,18:55,27/12/2016,,,,
832,998 Coolidge Point,8:31,26/12/2015,,,,
833,0020 Browning Court,21:23,07/10/2019,,,,
834,75548 Buell Circle,18:00,07/02/2017,,,,
835,0774 Nobel Plaza,20:25,30/09/2017,,,,
836,750 Waywood Hill,22:23,02/12/2016,,,,
837,22 Fuller Alley,7:38,10/09/2019,,,,
838,67579 Prairieview Trail,14:10,23/09/2016,,,,
839,83757 Bluejay Court,4:42,04/08/2015,,,,
840,74 Colorado Court,23:23,10/08/2016,,,,
841,135 Trailsway Plaza,3:44,20/01/2017,,,,
842,20127 Northland Way,16:47,13/01/2020,,,,
843,06662 Di Loreto Center,1:15,15/03/2020,,,,
844,657 Ridgeview Court,5:34,28/04/2017,,,,
845,99610 West Circle,23:49,12/04/2019,,,,
846,8 Veith Park,23:02,08/10/2018,,,,
847,10 Graedel Street,11:37,30/07/2016,,,,
848,8110 Bay Place,17:55,15/01/2017,,,,
849,8 Almo Terrace,12:51,28/08/2015,BRK,broken_component,0.0,http://dummyimage.com/164x115.jpg/cc0000/ffffff
850,77636 Novick Alley,10:33,04/02/2018,PRK,bad_parking,0.0,http://dummyimage.com/117x117.jpg/ff4444/ffffff
851,6169 4th Pass,6:14,31/07/2017,,,,
852,7 David Pass,6:47,25/11/2016,,,,
853,953 Garrison Crossing,23:58,23/08/2019,,,,
854,8929 Northfield Terrace,20:05,26/05/2018,,,,
855,793 Chinook Trail,6:53,13/01/2016,,,,
856,6655 Mosinee Trail,4:22,16/01/2015,,,,
857,3222 Farwell Circle,14:53,08/07/2018,BRK,broken_component,1.0,http://dummyimage.com/181x234.jpg/dddddd/000000
858,73641 Warner Plaza,23:08,19/08/2018,BRK,broken_component,1.0,http://dummyimage.com/151x133.jpg/5fa2dd/ffffff
859,5615 Manitowish Trail,7:48,11/02/2016,,,,
860,155 8th Lane,23:41,05/09/2018,,,,
861,21559 Shasta Pass,9:14,07/12/2015,,,,
862,29 Packers Park,2:51,19/03/2017,,,,
863,0250 Birchwood Court,10:13,24/07/2019,BRK,broken_component,1.0,http://dummyimage.com/231x231.jpg/dddddd/000000
864,1561 Cambridge Way,20:49,04/08/2017,,,,
865,69379 Village Avenue,17:12,05/06/2019,PRK,bad_parking,0.0,http://dummyimage.com/194x234.jpg/ff4444/ffffff
866,012 Scoville Way,9:36,08/08/2016,BRK,broken_component,0.0,http://dummyimage.com/194x182.jpg/cc0000/ffffff
867,4 Norway Maple Hill,0:27,28/01/2020,,,,
868,4 Delladonna Junction,20:31,10/01/2020,,,,
869,3195 Michigan Drive,19:48,21/01/2015,BRK,broken_component,1.0,http://dummyimage.com/128x100.jpg/5fa2dd/ffffff
870,42 Fairfield Alley,11:14,10/05/2017,PRK,bad_parking,0.0,http://dummyimage.com/143x216.jpg/ff4444/ffffff
871,56440 Barby Center,15:17,21/08/2017,,,,
872,563 Spenser Center,6:04,03/04/2020,,,,
873,87 Michigan Place,18:21,02/01/2015,,,,
874,5110 Lien Road,15:35,21/10/2017,,,,
875,761 Dapin Drive,8:42,16/04/2017,,,,
876,6463 Jenifer Trail,17:44,17/05/2016,,,,
877,48 Burning Wood Way,21:59,19/01/2018,BRK,broken_component,1.0,http://dummyimage.com/221x145.jpg/ff4444/ffffff
878,706 Schlimgen Way,1:23,12/06/2017,,,,
879,9249 Roth Center,10:51,02/04/2015,PRK,bad_parking,1.0,http://dummyimage.com/182x104.jpg/ff4444/ffffff
880,5876 Village Way,18:37,05/10/2015,UKN,unknown,0.0,http://dummyimage.com/148x206.jpg/5fa2dd/ffffff
881,0 Kenwood Circle,13:34,19/03/2017,,,,
882,6 Carey Hill,16:20,07/08/2018,,,,
883,20 Logan Pass,1:12,02/05/2015,BRK,broken_component,1.0,http://dummyimage.com/228x249.jpg/dddddd/000000
884,92 Fordem Trail,16:35,24/11/2017,,,,
885,38443 Hallows Circle,10:53,20/06/2016,,,,
886,70 Dahle Point,7:30,03/11/2017,,,,
887,8907 Fulton Road,13:44,27/03/2015,,,,
888,2920 John Wall Court,5:28,12/08/2017,,,,
889,7 Nobel Avenue,7:36,19/06/2017,,,,
890,82 Independence Road,21:21,26/10/2016,,,,
891,97014 Pearson Drive,3:36,27/02/2017,,,,
892,2115 Dixon Lane,14:54,04/02/2020,,,,
893,25019 Surrey Place,20:24,25/07/2017,,,,
894,8355 Orin Center,7:12,29/03/2015,,,,
895,4800 Delaware Plaza,14:16,07/02/2017,BRK,broken_component,1.0,http://dummyimage.com/179x221.jpg/ff4444/ffffff
896,20690 Fairview Way,10:43,16/05/2018,,,,
897,083 Jackson Pass,4:40,04/08/2018,PRK,bad_parking,1.0,http://dummyimage.com/211x101.jpg/ff4444/ffffff
898,60589 Autumn Leaf Plaza,2:03,12/11/2015,,,,
899,043 Oxford Drive,16:51,16/09/2018,,,,
900,86237 Scott Park,14:38,17/06/2018,,,,
901,63 Eastwood Court,2:14,03/05/2018,BRK,broken_component,1.0,http://dummyimage.com/194x215.jpg/5fa2dd/ffffff
